# Wave 6 render/subsystem audit (client/render, lighting, glintcolorizer, animations, lightoverlay)
# map format: old.package<TAB>Old<TAB>new.package<TAB>New<TAB>evidence
# Applied with tools/apply_class_moves.py --map tools/renames/wave6/moves-render.tsv --apply
# NOTE: rows whose target is *already declared* are SKIPped by the applier -- those are
# stale rescue duplicates (glintcolorizer/** = render/particle, animations/** = gui/prompt,
# lightoverlay/** = config/option/trait, 23 files in lighting/** = config/option); see
# tools/renames/wave6/notes-render.md for the dedupe/repoint list.
com.moonsworth.lunar.client.render	ByteBufferCache	com.moonsworth.lunar.client.render.pipeline	ByteBufferCache	static reusable BufferUtils ByteBuffer (position(0) reuse, grown on demand) used by texture/mixin code; GPU data buffer -> pipeline
com.moonsworth.lunar.client.render	FloatArrayBuilder	com.moonsworth.lunar.client.render.pipeline	FloatArrayBuilder	growable float[] + size cursor singleton used to append vertex floats (mobsize WorldRenderer) -> pipeline
com.moonsworth.lunar.client.render	GlProgramCache	com.moonsworth.lunar.client.render.pipeline	GlProgramCache	caches glGetInteger(GL_CURRENT_PROGRAM) behind OptimizationDebugOption.GECKO_CURRENT_PROGRAM_CACHE -> pipeline
com.moonsworth.lunar.client.render	GpuResourceTracker	com.moonsworth.lunar.client.render.pipeline	GpuResourceTracker	debug tracker of live GL textures/buffers/off-heap allocations with dump(); driven by fpsdebugmod GpuObjectsTask -> pipeline
com.moonsworth.lunar.client.render	PipelinePass	com.moonsworth.lunar.client.render.pipeline	PipelinePass	one render pass: texture + draw callback + RenderTypeLookup + enabled; element of RenderPipeline.getPasses() -> pipeline
com.moonsworth.lunar.client.render	PoseMatrixProvider	com.moonsworth.lunar.client.render.pipeline	PoseMatrixProvider	single-method duck poseMatrix(): Matrix4f implemented by both render contexts -> pipeline
com.moonsworth.lunar.client.render	RenderCache	com.moonsworth.lunar.client.render.pipeline	RenderCache	per-instance render-state cache (value/width/state/Component) returned by RenderCacheProvider.lunar$getCache() -> pipeline
com.moonsworth.lunar.client.render	RenderCacheProvider	com.moonsworth.lunar.client.render.pipeline	RenderCacheProvider	mixin duck interface lunar$getCache(): RenderCache, implemented by RenderManager/Entity mixins -> pipeline
com.moonsworth.lunar.client.render	RenderContextLegacyTransform	com.moonsworth.lunar.client.render.pipeline	RenderContextLegacyTransform	BridgeExtension3_5 render context backed by a joml Matrix4fStack(10); 1.8 transform path -> pipeline
com.moonsworth.lunar.client.render	RenderContextModernTransform	com.moonsworth.lunar.client.render.pipeline	RenderContextModernTransform	@VersionGate(min=6) BridgeExtension2_11 render context exposing the current pose stack as Matrix4f -> pipeline
com.moonsworth.lunar.client.render	RenderPipeline	com.moonsworth.lunar.client.render.pipeline	RenderPipeline	buffer source (Bridge5_16) + List<PipelinePass>; payload of EventPreRenderPlayer -> pipeline
com.moonsworth.lunar.client.render	RenderStage	com.moonsworth.lunar.client.render.pipeline	RenderStage	COLLECTING/RENDERING_OPAQUE/RENDERING_TRANSLUCENT/POST_RENDER with isBefore/isAfter -> pipeline
com.moonsworth.lunar.client.render	RenderStageException	com.moonsworth.lunar.client.render.pipeline	RenderStageException	RuntimeException raised when a submit arrives after COLLECTING; names the Geckolib texture -> pipeline
com.moonsworth.lunar.client.render	RenderSubmission	com.moonsworth.lunar.client.render.pipeline	RenderSubmission	deferred draw unit; DeferredDraw copies the pose and renders a ModelRenderConfig later -> pipeline
com.moonsworth.lunar.client.render	RenderSubmissionManager	com.moonsworth.lunar.client.render.pipeline	RenderSubmissionManager	collects opaque/translucent submissions on EventRenderTickStart and drains them per RenderStage -> pipeline
com.moonsworth.lunar.client.render	SkinRenderCache	com.moonsworth.lunar.client.render.pipeline	SkinRenderCache	RenderCache subclass adding skinType; RenderManager mixins cache AbstractClientPlayer.getSkinType() -> pipeline
com.moonsworth.lunar.client.render	StencilEmulator	com.moonsworth.lunar.client.render.pipeline	StencilEmulator	singleton framebuffer + "lunar:stencil_emulator" texture overriding the main render target; used by mod/render/Minimap -> pipeline
com.moonsworth.lunar.client.render	ThreadedPresentSupport	com.moonsworth.lunar.client.render.pipeline	ThreadedPresentSupport	singleton flag holder for threaded frame present support (GPU swapchain capability) -> pipeline
com.moonsworth.lunar.client.render	EntityRenderLayer	com.moonsworth.lunar.client.cosmetics	EntityRenderLayer	abstract player render layer with HOLOGRAMS/COSMETICS/EMOTES/CAPES/COMPANIONS/SELF_DUMMY instances -> cosmetics render
com.moonsworth.lunar.client.render.particle.nameplate	GifTexture	com.moonsworth.lunar.client.render.texture	GifTexture	animated GIF texture implementing Bridge8Extension3 (frame delays + texture-manager lookup); texture leftover living in a particle package -> render/texture
com.moonsworth.lunar.client.render.particle.highlight	BedrockComponentShapeBase	com.moonsworth.lunar.client.render.particle	BedrockComponentShapeBase	Upstream Blockbuster shape base: offset/direction(inwards|vector)/surface_only; applied at particle spawn (IComponentParticleIniti; junk folder "highlight" dissolved -> flat particle/
com.moonsworth.lunar.client.render.particle.highlight	BedrockComponentShapeBox	com.moonsworth.lunar.client.render.particle	BedrockComponentShapeBox	Bedrock shape component (BedrockComponentShapeBox) of the Blockbuster particle engine; junk folder "highlight" dissolved -> flat particle/
com.moonsworth.lunar.client.render.particle.highlight	BedrockComponentShapeDisc	com.moonsworth.lunar.client.render.particle	BedrockComponentShapeDisc	Bedrock shape component (BedrockComponentShapeDisc) of the Blockbuster particle engine; junk folder "highlight" dissolved -> flat particle/
com.moonsworth.lunar.client.render.particle.highlight	BedrockComponentShapeEntityAABB	com.moonsworth.lunar.client.render.particle	BedrockComponentShapeEntityAABB	Upstream Blockbuster shape: random point in the target entity AABB (width/eye-height) with 6-way surface roll; junk folder "highlight" dissolved -> flat particle/
com.moonsworth.lunar.client.render.particle.highlight	BedrockComponentShapePoint	com.moonsworth.lunar.client.render.particle	BedrockComponentShapePoint	Upstream Blockbuster shape: position = offset, fixed direction applied only for ShapeDirection.Vector; junk folder "highlight" dissolved -> flat particle/
com.moonsworth.lunar.client.render.particle.highlight	BedrockComponentShapeSphere	com.moonsworth.lunar.client.render.particle	BedrockComponentShapeSphere	Upstream Blockbuster shape: random unit vector scaled by "radius" (half radius when not surface_only); junk folder "highlight" dissolved -> flat particle/
com.moonsworth.lunar.client.render.particle.highlight	ParticleDirection	com.moonsworth.lunar.client.render.particle	ParticleDirection	abstract particle "direction" JSON option (values "inwards"/"outwards" or [x,y,z]) written into Glintcolorizer4_2.field30; nested ; junk folder "highlight" dissolved -> flat particle/
com.moonsworth.lunar.client.render.particle.holograms	BedrockComponentRate	com.moonsworth.lunar.client.render.particle	BedrockComponentRate	Upstream Blockbuster abstract rate base with the single MolangExpression particles field; junk folder "holograms" dissolved -> flat particle/
