# wave6 structure audit: client/util/** -> real utils + owning subsystems
# 154 rows. New==Old (move-only); evidence cites content/users.
# duplicates re-added by rescue batch 6 (commit 3d38608ff) are deliberately NOT moved:
# see notes-util.md ("left" section) for the ThreadModuleDump*/Annotation*/MixinHelper*/
# Util* map and the util/{alert,chest,click,colorsaturation,gui,highlight,holograms,
# lotusfish,mixin,nameplate,rewindhandlers} leftovers.
com.moonsworth.lunar.client.util	Ref	com.moonsworth.lunar.client.framework	Ref	global client accessor: MC_VERSION/IchorPipeline/hasModule, getMinecraft/getClient/getWorld/getNetHandler/getAssetServer(res), keybind-clash registry (Map<Ref.Data,Set<KeyBindingEntry>>); referenced by ~1000 files, not a util
com.moonsworth.lunar.client.util	LunarConstants	com.moonsworth.lunar.client.framework	LunarConstants	static runtime constants: dataDir(lunar.dataDir/user.home), OS/JVM props, log paths; consumed by framework.build/crash/tps and mod/misc+hud
com.moonsworth.lunar.client.util	LaunchOptions	com.moonsworth.lunar.client.framework	LaunchOptions	launcher handshake state: installationId/overwolfMuid/sentryTraceId/launchId/canaryToken/ipcPort/locale; read by network.websocket+ipc+safety and framework.crash
com.moonsworth.lunar.client.util	EarlyOptions	com.moonsworth.lunar.client.framework	EarlyOptions	pre-framework bootstrap config: reads performance.json + profile_manager.json from LunarConstants dir (noErrorContext, active profile)
com.moonsworth.lunar.client.util	OperatingSystem	com.moonsworth.lunar.client.framework	OperatingSystem	OS detection enum (WINDOWS/MACOS/LINUX/SOLARIS, WAYLAND_DISPLAY + XDG_SESSION_TYPE probes); platform info for bootstrap/replay
com.moonsworth.lunar.client.util	DevFeatureList	com.moonsworth.lunar.client.framework	DevFeatureList	dev-feature registry hooked to LunarBuildData (framework.build); mod-framework support class
com.moonsworth.lunar.client.util	Initializable	com.moonsworth.lunar.client.framework	Initializable	lifecycle contract: default initAndGet()/static create(Supplier) calling init() (@OverridingMethodsMustInvokeSuper); framework lifecycle
com.moonsworth.lunar.client.util	Flag	com.moonsworth.lunar.client.framework	Flag	singleton marker enum Flag.INSTANCE used as a sentinel by option builders (OptionTraits/AbstractOptionBuilder) and mods
com.moonsworth.lunar.client.util	PacketUtil	com.moonsworth.lunar.client.framework	PacketUtil	main-thread task dispatch: Ref.method3().bridge$submit(...) + CrashReporter error capture; used by network.websocket and network.ipc
com.moonsworth.lunar.client.util	ThreadModuleDump	com.moonsworth.lunar.client.framework.crash	ThreadModuleDump	JNA Windows thread+module dump (Tlhelp32 snapshot, dbghelp stack walk) producing "Thread/module dump for PID" text; driven by fpsdebugmod ThreadDumpTask for crash reports
