package	old	new	evidence	file
com.moonsworth.lunar.client.highlight.mixin.gui	HighlightImpl2	EventScoreboardUpdate	scoreboard sidebar event carrying the Lighting4 scoreboard (bridge$getObjectiveInDisplaySlot/getSortedScores/getPlayersTeam); fired at TAIL of NetHandlerPlayClient.handleTeams (S3EPacketTeams action==2) and re-posted by @TriggeredBy(ScoreboardListener); DungeonMapListener/DungeonScoreListener/SkyblockLocationListener parse the lines
com.moonsworth.lunar.client.highlight.mixin.gui	HighlightImpl3	EventTabListUpdate	tab-list event (empty); fired at RETURN of NetHandlerPlayClient.handlePlayerListItem (S38PacketPlayerListItem) and re-posted by @TriggeredBy(TabListListener); TabListListener reads GuiIngame.getPlayerInfoList, SkyblockFarmingHud/SkyblockFishingInfoHud parse the tab list
com.moonsworth.lunar.client.highlight.mixin.gui	HighlightImpl4	EventTitle	title/subtitle event carrying (Component title, Type SERVER/APOLLO, boolean isSubtitle) and cancellable; fired from NetHandlerPlayClient.handleTitle (S45PacketTitle, Type.SERVER) and Highlight3Iterator14 for Apollo titles; SkyblockTerminalStatus/Killsounds read the title
com.moonsworth.lunar.client.highlight.mixin.gui	HighlightImpl5	EventServerPing	server-ping event carrying (host String, port int) plus the current ServerData (Bridge3_19, nullable); fired from ServerPinger.run when a connection is opened; NickHider/GuiRewindhandlers/freelook react
com.moonsworth.lunar.client.highlight.mixin.gui	HighlightImpl6	EventDisconnectReason	disconnect/kick-reason event carrying the reason String; fired at HEAD of NetHandlerPlayClient.handleDisconnect (S40PacketDisconnect reason.getUnformattedText())
com.moonsworth.lunar.client.highlight.mixin.gui	HighlightImpl7	EventServerResourcePackRemove	empty server-resource-pack-removed event; fired from ResourcePackRepository.clearResourcePack$v1_8 / func_148529_f$v1_7 (ResourcePackRepositoryServerPackMixin); rewind ResourcePackRecorder clears the pack list
com.moonsworth.lunar.client.highlight.mixin.gui	HighlightImpl8	EventPluginMessage	plugin-message event carrying (channel String, byte[] data) and cancellable; fired at HEAD of NetHandlerPlayClient.handleCustomPayload; freelook Highlight3Handler parses the "lunarclient:pm" payload
com.moonsworth.lunar.client.highlight.mixin.gui	HighlightImpl9	EventServerTick	server-tick event (empty); fired at RETURN of NetHandlerPlayClient.handleConfirmTransaction (S32PacketConfirmTransaction); TpsTracker counts ticks, SkyblockTickTimerHud/GuiRewindhandlers4 advance timers
com.moonsworth.lunar.client.highlight.mixin.gui	HighlightImpl10	EventServerChange	server connection-state event with boolean method1() (true=disconnect); fired by freelook Highlight3Handler on server ping (false) and on disconnect (true); TntCountdown/FogHandler2/GuiRewindhandlers5/StaffXray/HypixelPartyTracker/keystrokes reset caches
com.moonsworth.lunar.client.highlight.mixin.gui	HighlightImpl11	EventDisconnect	disconnect event with static method1()/method2(boolean); fired from NetHandlerPlayClient.cleanup and onDisconnect (NetHandlerPlayClientMixin); Nametag/Ping/Minimap/ServerAddress/Rewind/TotemCounter/... reset state
