package	old	new	evidence	file
com.moonsworth.lunar.client.util.click	BridgeExtension2	RenderContextModernTransform	extends BridgeExtension2_11 and implements Click8; RuntimeException strings "Unable to use createTessellationBuilder on RenderContextModernTransform"; method53() returns the joml pose from the current pose stack (method51().bridge$last().bridge$pose().bridge$toJoml())
com.moonsworth.lunar.client.util.click	BridgeExtension3	RenderContextLegacyTransform	extends BridgeExtension3_5 and implements Click8; RuntimeException strings "Unable to use createTessellationBuilder on RenderContextLegacyTransform"; owns a joml Matrix4fStack(10) and implements translate/scale/rotate/push/pop over it
com.moonsworth.lunar.client.util.click	Click2	FloatArrayBuilder	static singleton (field1) growable float[] with a size cursor; method1(n) ensures capacity; used by mobsize/mixin/WorldRenderer pos()/tex() to append vertex floats
com.moonsworth.lunar.client.util.click	Click3	EntityRenderLayer	abstract render layer method1(renderContext, entity, renderType, partialTicks, packedLight); six static instances render holograms/emotes/capes/self-dummy etc.
com.moonsworth.lunar.client.util.click	Click4	RenderCache	generic mutable holder: Object field1 + int field2=-1 + boolean field3 + Component field4; get/set via method1/method2; Click4Impl adds skinType; returned by Click11.lunar$getCache()
com.moonsworth.lunar.client.util.click	Click5	GpuResourceTracker	tracks live GL textures (field3) and buffer objects (field4) with allocation Throwables; dump() prints "Texture count"/"Buffer count"/"gpu-objects"; method10() singleton; used by Fpsdebugmod4Impl4
com.moonsworth.lunar.client.util.click	Click6	StencilEmulator	creates a framebuffer + stencil texture Horsestats14.create("lunar","stencil_emulator") and overrides the main render target; used by Minimap
com.moonsworth.lunar.client.util.click	Click8	PoseMatrixProvider	interface method53(): Matrix4f; implemented by the two RenderContext*Transform classes to expose the current pose matrix
com.moonsworth.lunar.client.util.click	Click9	GlProgramCache	caches GL_CURRENT_PROGRAM (glGetInteger(35725)) behind OptimizationdebugmodType.GECKO_CURRENT_PROGRAM_CACHE
com.moonsworth.lunar.client.util.click	Click10	ByteBufferCache	static reusable ByteBuffer (BufferUtils.createByteBuffer) grown on demand; method1(n) rewinds and returns it; used by legacy/mixin/AbstractTextureMixin
com.moonsworth.lunar.client.util.click	Click11	RenderCacheProvider	interface lunar$getCache(): Click4; implemented by mixins that expose a per-instance render cache
com.moonsworth.lunar.client.util.click	Click12	RenderPipeline	holds a Bridge5_16 buffer source (field1) + List<Click> passes; passed as the "passes" payload of EventPreRenderPlayer
com.moonsworth.lunar.client.highlight.mixin	Data2	EventActionBarMessage	nested HighlightImpl$Data2: Component message event (no chat-line id) handled by ActionBarStatsListener/SkyblockSkillProgressHud/DungeonMap+Secret listeners to parse action-bar/overlay text; needs nested-aware pass	com/moonsworth/lunar/client/highlight/mixin/HighlightImpl.java
com.moonsworth.lunar.client.highlight.mixin	Data3	EventTypedMessage	nested HighlightImpl$Data3: non-cancellable message event (extends Highlight) with nullable Component + plain string + int type; handled by HypixelLocationListener	com/moonsworth/lunar/client/highlight/mixin/HighlightImpl.java
com.moonsworth.lunar.client.highlight.mixin	HighlightImpl2	EventComponentMessage	(Component field1, String field2) message event; no in-tree user
com.moonsworth.lunar.client.highlight.mixin	HighlightImpl3	EventChatSend	cancellable chat-message-send event: getMessage() String; ChatCommandAliasesChild rewrites "/alias" commands before send
com.moonsworth.lunar.client.highlight.mixin	HighlightImpl4	EventCommand	client-command event: getCommand() full line, method3() command name (first token), method1(name) match, get(i) args; NameplateTask executes registered ClientCommands and cancels
com.moonsworth.lunar.client.highlight.mixin	HighlightImpl5	EventNameplateExtension	carries a holograms Rewindhandlers.Extension and implements Nameplate2; fired by GuiRewindhandlersHandler2, consumed by SkyblockChatWaypoints
com.moonsworth.lunar.client.highlight.mixin	HighlightImpl6	EventTabComplete	(mainText, cursorText, String[] suggestions) fired by GuiChatMixin.sendAutocompleteRequest; HypixelMod adds party-command suggestions
com.moonsworth.lunar.client.highlight.mixin	HighlightImpl7	EventCommandRegister	carries a List<ClientCommand> that handlers populate; CommandCompleter fires it to collect tab-completable commands
com.moonsworth.lunar.client.highlight.mixin	HighlightType2	KeyInputType	enum PRESS/RELEASE/CHAR; the action of highlight.EventKeyInput (method4)
com.moonsworth.lunar.client.highlight.mixin	HighlightType3	MouseInputType	enum CLICK/RELEASE/DRAG/SCROLL; the action of highlight.EventMarkerInput (method4)
com.moonsworth.lunar.client.inactive	Inactive2	AnimationState	GeckoLib animation state; toString() = "AnimationState(animation=..., isDefault=..., timer=...)"
com.moonsworth.lunar.client.inactive	Inactive4	MolangResourceProvider	list of (ResourceLocation, molang Evaluatable) pairs; method1(Evaluator) returns the first resource whose condition == 1.0; used as model/texture/animation provider (Holograms) and "item_transformation" (Gui2Impl2)
com.moonsworth.lunar.client.inactive	InactiveType2	ArmorSlot	enum HELMET/CHESTPLATE/LEGGINGS/BOOTS; getTransformation() builds a ThreadModuleDump91.Data4 with the matching Type
com.moonsworth.lunar.client.inactive	InactiveType3	ItemRenderMaterial	enum ANY/WOOD/COPPER/STONE/IRON/GOLD/DIAMOND/NETHERITE; @Annotation27("item_render_material") in Gui2Impl2
com.moonsworth.lunar.client.inactive	InactiveType4	AttachedBone	enum HEAD/SHOULDER/LEFT_ARM/RIGHT_ARM/LEFT_LEG/RIGHT_LEG with boneName + ModuleType + ModelBipedBridge part supplier; @Annotation27("attached_bone")
com.moonsworth.lunar.client.inactive	InactiveType5	FirstPersonArmMode	enum NONE/SINGLE_ARM/DOUBLE_ARM; @Annotation27("render_first_person") in Gui2Impl2 (DOUBLE_ARM for SUITS)
com.moonsworth.lunar.client.inactive	InactiveType6	PlayerModelType	enum NONE/MINIME (Lunar MiniMe player model)
com.moonsworth.lunar.client.inactive	Inactive_2	AnimationTicker	animation ticker: double field1 = Ref.method14() (time) + int field2 (last tick); stored as AnimationData.ticker and advanced from EventTick.field1 in Holograms2Iterator
com.moonsworth.lunar.client.inactive	MixinHelper102	TransformationListDeserializer	extends com.moonsworth.lunar.MixinHelper102_4 (Jackson JsonDeserializer) for List<ThreadModuleDump91>; parses each JSON object via Holograms12.method32 (model transformation)
com.moonsworth.lunar.client.inactive	MixinHelper1022	MolangDeserializer	extends com.moonsworth.lunar.MixinHelper102_4 (Jackson JsonDeserializer) for molang Evaluatable; converts string/number/boolean JSON primitives to EvaluatableImpl; registered in Inactive3_2
